Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
1518,Spectrogram 1,1,77421,77424,0,12000,Black Redstart,blared1,0.651,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,30
1519,Spectrogram 1,1,77424,77427,0,12000,Black Redstart,blared1,0.191,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,33
1520,Spectrogram 1,1,77427,77430,0,12000,Black Redstart,blared1,0.9813,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,36
1521,Spectrogram 1,1,77430,77433,0,12000,Black Redstart,blared1,0.6633,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,39
1522,Spectrogram 1,1,77433,77436,0,12000,Black Redstart,blared1,0.9937,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,42
1523,Spectrogram 1,1,77436,77439,0,12000,Black Redstart,blared1,0.5045,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,45
1524,Spectrogram 1,1,77442,77445,0,12000,Black Redstart,blared1,0.8669,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_032502.wav,51
1525,Spectrogram 1,1,77448,77451,0,12000,Black Redstart,blared1,0.9712,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,0
1526,Spectrogram 1,1,77451,77454,0,12000,Black Redstart,blared1,0.9822,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,3
1527,Spectrogram 1,1,77460,77463,0,12000,Black Redstart,blared1,0.3766,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,12
1528,Spectrogram 1,1,77463,77466,0,12000,Black Redstart,blared1,0.9638,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,15
1529,Spectrogram 1,1,77469,77472,0,12000,Black Redstart,blared1,0.8809,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,21
1530,Spectrogram 1,1,77472,77475,0,12000,Black Redstart,blared1,0.9946,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,24
1531,Spectrogram 1,1,77478,77481,0,12000,Black Redstart,blared1,0.6553,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,30
1532,Spectrogram 1,1,77484,77487,0,12000,Black Redstart,blared1,0.6753,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,36
1533,Spectrogram 1,1,77487,77490,0,12000,Black Redstart,blared1,0.9958,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,39
1534,Spectrogram 1,1,77493,77496,0,12000,Black Redstart,blared1,0.5002,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,45
1535,Spectrogram 1,1,77499,77502,0,12000,Black Redstart,blared1,0.3147,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,51
1536,Spectrogram 1,1,77502,77505,0,12000,Black Redstart,blared1,0.9748,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033002.wav,54
1537,Spectrogram 1,1,77505,77508,0,12000,Black Redstart,blared1,0.9857,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,0
1538,Spectrogram 1,1,77508,77511,0,12000,Black Redstart,blared1,0.9702,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,3
1539,Spectrogram 1,1,77514,77517,0,12000,Black Redstart,blared1,0.5247,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,9
1540,Spectrogram 1,1,77517,77520,0,12000,Black Redstart,blared1,0.7912,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,12
1541,Spectrogram 1,1,77523,77526,0,12000,Black Redstart,blared1,0.3914,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,18
1542,Spectrogram 1,1,77526,77529,0,12000,Black Redstart,blared1,0.4299,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,21
1543,Spectrogram 1,1,77529,77532,0,12000,Black Redstart,blared1,0.241,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,24
1544,Spectrogram 1,1,77538,77541,0,12000,Black Redstart,blared1,0.8128,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,33
1545,Spectrogram 1,1,77541,77544,0,12000,Black Redstart,blared1,0.9965,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,36
1546,Spectrogram 1,1,77547,77550,0,12000,Black Redstart,blared1,0.7822,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,42
1547,Spectrogram 1,1,77550,77553,0,12000,Black Redstart,blared1,0.9988,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,45
1548,Spectrogram 1,1,77556,77559,0,12000,Black Redstart,blared1,0.9876,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_033502.wav,51
1549,Spectrogram 1,1,77562,77565,0,12000,Black Redstart,blared1,0.9689,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,0
1550,Spectrogram 1,1,77565,77568,0,12000,Black Redstart,blared1,0.9719,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,3
1551,Spectrogram 1,1,77571,77574,0,12000,Black Redstart,blared1,0.2892,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,9
1552,Spectrogram 1,1,77574,77577,0,12000,Black Redstart,blared1,0.9827,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,12
1553,Spectrogram 1,1,77577,77580,0,12000,Black Redstart,blared1,0.9807,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,15
1554,Spectrogram 1,1,77583,77586,0,12000,Black Redstart,blared1,0.8757,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,21
1555,Spectrogram 1,1,77586,77589,0,12000,Black Redstart,blared1,0.9996,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,24
1556,Spectrogram 1,1,77592,77595,0,12000,Black Redstart,blared1,0.8232,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,30
1557,Spectrogram 1,1,77595,77598,0,12000,Black Redstart,blared1,0.9931,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,33
1558,Spectrogram 1,1,77601,77604,0,12000,Black Redstart,blared1,0.9834,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,39
1559,Spectrogram 1,1,77604,77607,0,12000,Black Redstart,blared1,0.998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,42
1560,Spectrogram 1,1,77610,77613,0,12000,Black Redstart,blared1,0.8686,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,48
1561,Spectrogram 1,1,77616,77619,0,12000,Black Redstart,blared1,0.6163,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034002.wav,54
1562,Spectrogram 1,1,77628,77631,0,12000,Black Redstart,blared1,0.7722,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,9
1563,Spectrogram 1,1,77637,77640,0,12000,Black Redstart,blared1,0.2663,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,18
1564,Spectrogram 1,1,77640,77643,0,12000,Black Redstart,blared1,0.2653,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,21
1565,Spectrogram 1,1,77643,77646,0,12000,Black Redstart,blared1,0.3391,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,24
1566,Spectrogram 1,1,77649,77652,0,12000,Black Redstart,blared1,0.8608,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,30
1567,Spectrogram 1,1,77655,77658,0,12000,Black Redstart,blared1,0.712,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,36
1568,Spectrogram 1,1,77658,77661,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,39
1569,Spectrogram 1,1,77664,77667,0,12000,Black Redstart,blared1,0.9861,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,45
1570,Spectrogram 1,1,77667,77670,0,12000,Black Redstart,blared1,0.9954,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,48
1571,Spectrogram 1,1,77673,77676,0,12000,Black Redstart,blared1,0.9243,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_034502.wav,54
1572,Spectrogram 1,1,77676,77679,0,12000,Black Redstart,blared1,0.7465,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,0
1573,Spectrogram 1,1,77679,77682,0,12000,Black Redstart,blared1,0.7645,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,3
1574,Spectrogram 1,1,77685,77688,0,12000,Black Redstart,blared1,0.9895,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,9
1575,Spectrogram 1,1,77691,77694,0,12000,Black Redstart,blared1,0.7031,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,15
1576,Spectrogram 1,1,77694,77697,0,12000,Black Redstart,blared1,0.9788,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,18
1577,Spectrogram 1,1,77700,77703,0,12000,Black Redstart,blared1,0.9919,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,24
1578,Spectrogram 1,1,77703,77706,0,12000,Black Redstart,blared1,0.9999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,27
1579,Spectrogram 1,1,77709,77712,0,12000,Black Redstart,blared1,0.846,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,33
1580,Spectrogram 1,1,77712,77715,0,12000,Black Redstart,blared1,0.9942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,36
1581,Spectrogram 1,1,77718,77721,0,12000,Black Redstart,blared1,0.9841,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,42
1582,Spectrogram 1,1,77721,77724,0,12000,Black Redstart,blared1,0.9248,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,45
1583,Spectrogram 1,1,77724,77727,0,12000,Black Redstart,blared1,0.9806,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,48
1584,Spectrogram 1,1,77727,77730,0,12000,Black Redstart,blared1,0.9082,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,51
1585,Spectrogram 1,1,77730,77733,0,12000,Black Redstart,blared1,0.9603,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035002.wav,54
1586,Spectrogram 1,1,77733,77736,0,12000,Black Redstart,blared1,0.9966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,0
1587,Spectrogram 1,1,77739,77742,0,12000,Black Redstart,blared1,0.9913,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,6
1588,Spectrogram 1,1,77745,77748,0,12000,Black Redstart,blared1,0.9368,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,12
1589,Spectrogram 1,1,77748,77751,0,12000,Black Redstart,blared1,0.99,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,15
1590,Spectrogram 1,1,77754,77757,0,12000,Black Redstart,blared1,0.9105,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,21
1591,Spectrogram 1,1,77757,77760,0,12000,Black Redstart,blared1,0.9982,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,24
1592,Spectrogram 1,1,77760,77763,0,12000,Black Redstart,blared1,0.1945,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,27
1593,Spectrogram 1,1,77766,77769,0,12000,Black Redstart,blared1,0.9602,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,33
1594,Spectrogram 1,1,77769,77772,0,12000,Black Redstart,blared1,0.6134,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,36
1595,Spectrogram 1,1,77775,77778,0,12000,Black Redstart,blared1,0.978,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,42
1596,Spectrogram 1,1,77778,77781,0,12000,Black Redstart,blared1,0.9999,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,45
1597,Spectrogram 1,1,77784,77787,0,12000,Black Redstart,blared1,0.9376,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,51
1598,Spectrogram 1,1,77787,77790,0,12000,Black Redstart,blared1,0.725,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_035502.wav,54
1599,Spectrogram 1,1,77793,77796,0,12000,Black Redstart,blared1,0.8348,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,3
1600,Spectrogram 1,1,77796,77799,0,12000,Black Redstart,blared1,0.9771,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,6
1601,Spectrogram 1,1,77799,77802,0,12000,Black Redstart,blared1,0.198,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,9
1602,Spectrogram 1,1,77802,77805,0,12000,Black Redstart,blared1,0.9185,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,12
1603,Spectrogram 1,1,77805,77808,0,12000,Black Redstart,blared1,0.9394,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,15
1604,Spectrogram 1,1,77808,77811,0,12000,Black Redstart,blared1,0.9082,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,18
1605,Spectrogram 1,1,77811,77814,0,12000,Black Redstart,blared1,0.8871,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,21
1606,Spectrogram 1,1,77814,77817,0,12000,Black Redstart,blared1,0.9054,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,24
1607,Spectrogram 1,1,77820,77823,0,12000,Black Redstart,blared1,0.1822,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,30
1608,Spectrogram 1,1,77823,77826,0,12000,Black Redstart,blared1,0.9101,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,33
1609,Spectrogram 1,1,77829,77832,0,12000,Black Redstart,blared1,0.9681,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,39
1610,Spectrogram 1,1,77832,77835,0,12000,Black Redstart,blared1,0.9997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,42
1611,Spectrogram 1,1,77835,77838,0,12000,Black Redstart,blared1,0.9195,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,45
1612,Spectrogram 1,1,77838,77841,0,12000,Black Redstart,blared1,0.8413,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,48
1613,Spectrogram 1,1,77844,77847,0,12000,Black Redstart,blared1,0.9177,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040002.wav,54
1614,Spectrogram 1,1,77850,77853,0,12000,Black Redstart,blared1,0.9078,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,3
1615,Spectrogram 1,1,77853,77856,0,12000,Black Redstart,blared1,0.9907,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,6
1616,Spectrogram 1,1,77859,77862,0,12000,Black Redstart,blared1,0.9038,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,12
1617,Spectrogram 1,1,77868,77871,0,12000,Black Redstart,blared1,0.1498,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,21
1618,Spectrogram 1,1,77871,77874,0,12000,Black Redstart,blared1,0.9908,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,24
1619,Spectrogram 1,1,77877,77880,0,12000,Black Redstart,blared1,0.2649,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,30
1620,Spectrogram 1,1,77880,77883,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,33
1621,Spectrogram 1,1,77886,77889,0,12000,Black Redstart,blared1,0.942,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,39
1622,Spectrogram 1,1,77889,77892,0,12000,Black Redstart,blared1,0.5169,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240616_040502.wav,42
